#class tools::wcsv::ntuple
#title hit ntuple
#separator 44
#vector_separator 59
#column int eventID
#column int trackID
#column int chamberNb
#column double x
#column double y
#column double z
#column double currentMomentum
0,1,0,0.0241787,0.019055,-0.829532,109.145
0,1,1,0.0236845,0.0297388,-0.599532,108.814
0,1,2,0.0248253,0.03413,-0.379532,108.445
0,1,3,0.0230238,0.0436912,-0.0995315,108.104
0,1,4,0.0174063,0.0531091,0.200468,107.687
0,1,5,0.0134507,0.0517117,0.600468,107.267
0,1,6,0.00891887,0.0325709,1.19047,106.828
